assembly	chromosome
coffea_arabica	NW020848888.1
coffea_arabica	NW020848895.1
coffea_arabica	NW020848913.1
coffea_arabica	NW020848924.1
coffea_arabica	NW020848926.1
coffea_arabica	NW020848929.1
coffea_arabica	NW020848933.1
coffea_arabica	NW020848935.1
coffea_arabica	NW020848939.1
coffea_arabica	NW020848957.1
coffea_arabica	NW020848967.1
coffea_arabica	NW020848971.1
coffea_arabica	NW020848972.1
coffea_arabica	NW020848975.1
coffea_arabica	NW020848977.1
coffea_arabica	NW020848985.1
coffea_arabica	NW020848993.1
coffea_arabica	NW020849004.1
coffea_arabica	NW020849013.1
coffea_arabica	NW020849046.1
coffea_arabica	NW020849050.1
coffea_arabica	NW020849051.1
coffea_arabica	NW020849061.1
coffea_arabica	NW020849066.1
coffea_arabica	NW020849068.1
coffea_arabica	NW020849069.1
coffea_arabica	NW020849071.1
coffea_arabica	NW020849078.1
coffea_arabica	NW020849092.1
coffea_arabica	NW020849094.1
coffea_arabica	NW020849095.1
coffea_arabica	NW020849103.1
coffea_arabica	NW020849105.1
coffea_arabica	NW020849106.1
coffea_arabica	NW020849110.1
coffea_arabica	NW020849113.1
coffea_arabica	NW020849116.1
coffea_arabica	NW020849122.1
coffea_arabica	NW020849123.1
coffea_arabica	NW020849129.1
coffea_arabica	NW020849137.1
coffea_arabica	NW020849138.1
coffea_arabica	NW020849140.1
coffea_arabica	NW020849143.1
coffea_arabica	NW020849157.1
coffea_arabica	NW020849161.1
coffea_arabica	NW020849165.1
coffea_arabica	NW020849168.1
coffea_arabica	NW020849169.1
coffea_arabica	NW020849173.1
coffea_arabica	NW020849174.1
coffea_arabica	NW020849179.1
coffea_arabica	NW020849185.1
coffea_arabica	NW020849186.1
coffea_arabica	NW020849187.1
coffea_arabica	NW020849189.1
coffea_arabica	NW020849190.1
coffea_arabica	NW020849195.1
coffea_arabica	NW020849197.1
coffea_arabica	NW020849199.1
coffea_arabica	NW020849202.1
coffea_arabica	NW020849206.1
coffea_arabica	NW020849210.1
coffea_arabica	NW020849216.1
coffea_arabica	NW020849218.1
coffea_arabica	NW020849222.1
coffea_arabica	NW020849226.1
coffea_arabica	NW020849234.1
coffea_arabica	NW020849242.1
coffea_arabica	NW020849250.1
coffea_arabica	NW020849252.1
coffea_arabica	NW020849256.1
coffea_arabica	NW020849258.1
coffea_arabica	NW020849259.1
coffea_arabica	NW020849260.1
coffea_arabica	NW020849262.1
coffea_arabica	NW020849265.1
coffea_arabica	NW020849266.1
coffea_arabica	NW020849270.1
coffea_arabica	NW020849278.1
coffea_arabica	NW020849280.1
coffea_arabica	NW020849289.1
coffea_arabica	NW020849292.1
coffea_arabica	NW020849294.1
coffea_arabica	NW020849298.1
coffea_arabica	NW020849301.1
coffea_arabica	NW020849309.1
coffea_arabica	NW020849316.1
coffea_arabica	NW020849328.1
coffea_arabica	NW020849330.1
coffea_arabica	NW020849338.1
coffea_arabica	NW020849339.1
coffea_arabica	NW020849351.1
coffea_arabica	NW020849365.1
coffea_arabica	NW020849367.1
coffea_arabica	NW020849370.1
coffea_arabica	NW020849372.1
coffea_arabica	NW020849374.1
coffea_arabica	NW020849377.1
coffea_arabica	NW020849378.1
coffea_arabica	NW020849379.1
coffea_arabica	NW020849386.1
coffea_arabica	NW020849387.1
coffea_arabica	NW020849390.1
coffea_arabica	NW020849394.1
coffea_arabica	NW020849401.1
coffea_arabica	NW020849407.1
coffea_arabica	NW020849411.1
coffea_arabica	NW020849413.1
coffea_arabica	NW020849414.1
coffea_arabica	NW020849428.1
coffea_arabica	NW020849436.1
coffea_arabica	NW020849437.1
coffea_arabica	NW020849440.1
coffea_arabica	NW020849441.1
coffea_arabica	NW020849454.1
coffea_arabica	NW020849468.1
coffea_arabica	NW020849470.1
coffea_arabica	NW020849472.1
coffea_arabica	NW020849476.1
coffea_arabica	NW020849477.1
coffea_arabica	NW020849484.1
coffea_arabica	NW020849492.1
coffea_arabica	NW020849499.1
coffea_arabica	NW020849501.1
coffea_arabica	NW020849511.1
coffea_arabica	NW020849517.1
coffea_arabica	NW020849538.1
coffea_arabica	NW020849549.1
coffea_arabica	NW020849551.1
coffea_arabica	NW020849554.1
coffea_arabica	NW020849561.1
coffea_arabica	NW020849574.1
coffea_arabica	NW020849582.1
coffea_arabica	NW020849583.1
coffea_arabica	NW020849585.1
coffea_arabica	NW020849591.1
coffea_arabica	NW020849593.1
coffea_arabica	NW020849596.1
coffea_arabica	NW020849599.1
coffea_arabica	NW020849603.1
coffea_arabica	NW020849606.1
coffea_arabica	NW020849609.1
coffea_arabica	NW020849621.1
coffea_arabica	NW020849626.1
coffea_arabica	NW020849629.1
coffea_arabica	NW020849630.1
coffea_arabica	NW020849657.1
coffea_arabica	NW020849658.1
coffea_arabica	NW020849663.1
coffea_arabica	NW020849670.1
coffea_arabica	NW020849675.1
coffea_arabica	NW020849680.1
coffea_arabica	NW020849685.1
coffea_arabica	NW020849693.1
coffea_arabica	NW020849697.1
coffea_arabica	NW020849698.1
coffea_arabica	NW020849699.1
coffea_arabica	NW020849708.1
coffea_arabica	NW020849717.1
coffea_arabica	NW020849725.1
coffea_arabica	NW020849736.1
coffea_arabica	NW020849745.1
coffea_arabica	NW020849756.1
coffea_arabica	NW020849760.1
coffea_arabica	NW020849795.1
coffea_arabica	NW020849799.1
coffea_arabica	NW020849816.1
coffea_arabica	NW020849821.1
coffea_arabica	NW020849826.1
coffea_arabica	NW020849848.1
coffea_arabica	NW020849863.1
coffea_arabica	NW020849866.1
coffea_arabica	NW020849870.1
coffea_arabica	NW020849883.1
coffea_arabica	NW020849891.1
coffea_arabica	NW020849896.1
coffea_arabica	NW020849913.1
coffea_arabica	NW020849922.1
coffea_arabica	NW020849941.1
coffea_arabica	NW020849942.1
coffea_arabica	NW020849943.1
coffea_arabica	NW020849945.1
coffea_arabica	NW020849948.1
coffea_arabica	NW020849954.1
coffea_arabica	NW020849960.1
coffea_arabica	NW020849961.1
coffea_arabica	NW020849967.1
coffea_arabica	NW020849976.1
coffea_arabica	NW020849994.1
coffea_arabica	NW020849998.1
coffea_arabica	NW020850012.1
coffea_arabica	NW020850013.1
coffea_arabica	NW020850017.1
coffea_arabica	NW020850018.1
coffea_arabica	NW020850019.1
coffea_arabica	NW020850020.1
coffea_arabica	NW020850022.1
coffea_arabica	NW020850030.1
coffea_arabica	NW020850035.1
coffea_arabica	NW020850039.1
coffea_arabica	NW020850049.1
coffea_arabica	NW020850051.1
coffea_arabica	NW020850056.1
coffea_arabica	NW020850064.1
coffea_arabica	NW020850065.1
coffea_arabica	NW020850074.1
coffea_arabica	NW020850076.1
coffea_arabica	NW020850094.1
coffea_arabica	NW020850095.1
coffea_arabica	NW020850098.1
coffea_arabica	NW020850099.1
coffea_arabica	NW020850114.1
coffea_arabica	NW020850116.1
coffea_arabica	NW020850118.1
coffea_arabica	NW020850120.1
coffea_arabica	NW020850124.1
coffea_arabica	NW020850134.1
coffea_arabica	NW020850138.1
coffea_arabica	NW020850140.1
coffea_arabica	NW020850145.1
coffea_arabica	NW020850157.1
coffea_arabica	NW020850160.1
coffea_arabica	NW020850161.1
coffea_arabica	NW020850171.1
coffea_arabica	NW020850177.1
coffea_arabica	NW020850178.1
coffea_arabica	NW020850179.1
coffea_arabica	NW020850181.1
coffea_arabica	NW020850185.1
coffea_arabica	NW020850188.1
coffea_arabica	NW020850190.1
coffea_arabica	NW020850193.1
coffea_arabica	NW020850203.1
coffea_arabica	NW020850204.1
coffea_arabica	NW020850220.1
coffea_arabica	NW020850227.1
coffea_arabica	NW020850232.1
coffea_arabica	NW020850235.1
coffea_arabica	NW020850239.1
coffea_arabica	NW020850243.1
coffea_arabica	NW020850247.1
coffea_arabica	NW020850264.1
coffea_arabica	NW020850265.1
coffea_arabica	NW020850266.1
coffea_arabica	NW020850269.1
coffea_arabica	NW020850270.1
coffea_arabica	NW020850279.1
coffea_arabica	NW020850282.1
coffea_arabica	NW020850284.1
coffea_arabica	NW020850291.1
coffea_arabica	NW020850304.1
coffea_arabica	NW020850307.1
coffea_arabica	NW020850308.1
coffea_arabica	NW020850314.1
coffea_arabica	NW020850324.1
coffea_arabica	NW020850354.1
coffea_arabica	NW020850356.1
coffea_arabica	NW020850359.1
coffea_arabica	NW020850363.1
coffea_arabica	NW020850367.1
coffea_arabica	NW020850376.1
coffea_arabica	NW020850377.1
coffea_arabica	NW020850378.1
coffea_arabica	NW020850386.1
coffea_arabica	NW020850389.1
coffea_arabica	NW020850395.1
coffea_arabica	NW020850407.1
coffea_arabica	NW020850417.1
coffea_arabica	NW020850418.1
coffea_arabica	NW020850423.1
coffea_arabica	NW020850424.1
coffea_arabica	NW020850425.1
coffea_arabica	NW020850427.1
coffea_arabica	NW020850428.1
coffea_arabica	NW020850432.1
coffea_arabica	NW020850434.1
coffea_arabica	NW020850438.1
coffea_arabica	NW020850439.1
coffea_arabica	NW020850446.1
coffea_arabica	NW020850448.1
coffea_arabica	NW020850456.1
coffea_arabica	NW020850457.1
coffea_arabica	NW020850458.1
coffea_arabica	NW020850460.1
coffea_arabica	NW020850462.1
coffea_arabica	NW020850463.1
coffea_arabica	NW020850464.1
coffea_arabica	NW020850465.1
coffea_arabica	NW020850466.1
coffea_arabica	NW020850467.1
coffea_arabica	NW020850469.1
coffea_arabica	NW020850471.1
coffea_arabica	NW020850473.1
coffea_arabica	NW020850474.1
coffea_arabica	NW020850475.1
coffea_arabica	NW020850478.1
coffea_arabica	NW020850481.1
coffea_arabica	NW020850485.1
coffea_arabica	NW020850490.1
coffea_arabica	NW020850491.1
coffea_arabica	NW020850502.1
coffea_arabica	NW020850506.1
coffea_arabica	NW020850513.1
coffea_arabica	NW020850520.1
coffea_arabica	NW020850526.1
coffea_arabica	NW020850531.1
coffea_arabica	NW020850539.1
coffea_arabica	NW020850544.1
coffea_arabica	NW020850545.1
coffea_arabica	NW020850558.1
coffea_arabica	NW020850573.1
coffea_arabica	NW020850577.1
coffea_arabica	NW020850578.1
coffea_arabica	NW020850579.1
coffea_arabica	NW020850582.1
coffea_arabica	NW020850584.1
coffea_arabica	NW020850585.1
coffea_arabica	NW020850589.1
coffea_arabica	NW020850590.1
coffea_arabica	NW020850592.1
coffea_arabica	NW020850596.1
coffea_arabica	NW020850601.1
coffea_arabica	NW020850604.1
coffea_arabica	NW020850606.1
coffea_arabica	NW020850613.1
coffea_arabica	NW020850614.1
coffea_arabica	NW020850615.1
coffea_arabica	NW020850616.1
coffea_arabica	NW020850617.1
coffea_arabica	NW020850618.1
coffea_arabica	NW020850619.1
coffea_arabica	NW020850620.1
coffea_arabica	NW020850622.1
coffea_arabica	NW020850623.1
coffea_arabica	NW020850624.1
coffea_arabica	NW020850628.1
coffea_arabica	NW020850629.1
coffea_arabica	NW020850630.1
coffea_arabica	NW020850631.1
coffea_arabica	NW020850635.1
coffea_arabica	NW020850639.1
coffea_arabica	NW020850652.1
coffea_arabica	NW020850655.1
coffea_arabica	NW020850658.1
coffea_arabica	NW020850659.1
coffea_arabica	NW020850661.1
coffea_arabica	NW020850663.1
coffea_arabica	NW020850673.1
coffea_arabica	NW020850681.1
coffea_arabica	NW020850687.1
coffea_arabica	NW020850688.1
coffea_arabica	NW020850689.1
coffea_arabica	NW020850693.1
coffea_arabica	NW020850696.1
coffea_arabica	NW020850697.1
coffea_arabica	NW020850704.1
coffea_arabica	NW020850708.1
coffea_arabica	NW020850710.1
coffea_arabica	NW020850720.1
coffea_arabica	NW020850723.1
coffea_arabica	NW020850731.1
coffea_arabica	NW020850756.1
coffea_arabica	NW020850763.1
coffea_arabica	NW020850764.1
coffea_arabica	NW020850767.1
coffea_arabica	NW020850769.1
coffea_arabica	NW020850770.1
coffea_arabica	NW020850774.1
coffea_arabica	NW020850777.1
coffea_arabica	NW020850781.1
coffea_arabica	NW020850787.1
coffea_arabica	NW020850805.1
coffea_arabica	NW020850806.1
coffea_arabica	NW020850808.1
coffea_arabica	NW020850813.1
coffea_arabica	NW020850828.1
coffea_arabica	NW020850834.1
coffea_arabica	NW020850843.1
coffea_arabica	NW020850845.1
coffea_arabica	NW020850846.1
coffea_arabica	NW020850851.1
coffea_arabica	NW020850853.1
coffea_arabica	NW020850861.1
coffea_arabica	NW020850869.1
coffea_arabica	NW020850885.1
coffea_arabica	NW020850888.1
coffea_arabica	NW020850891.1
coffea_arabica	NW020850923.1
coffea_arabica	NW020850925.1
coffea_arabica	NW020850931.1
coffea_arabica	NW020850934.1
coffea_arabica	NW020850937.1
coffea_arabica	NW020850948.1
coffea_arabica	NW020850954.1
coffea_arabica	NW020850959.1
coffea_arabica	NW020850965.1
coffea_arabica	NW020850977.1
coffea_arabica	NW020850995.1
coffea_arabica	NW020851000.1
coffea_arabica	NW020851021.1
coffea_arabica	NW020851029.1
coffea_arabica	NW020851057.1
coffea_arabica	NW020851059.1
coffea_arabica	NW020851063.1
coffea_arabica	NW020851066.1
coffea_arabica	NW020851067.1
coffea_arabica	NW020851068.1
coffea_arabica	NW020851087.1
coffea_arabica	NW020851092.1
coffea_arabica	NW020851097.1
coffea_arabica	NW020851098.1
coffea_arabica	NW020851101.1
coffea_arabica	NW020851110.1
coffea_arabica	NW020851112.1
coffea_arabica	NW020851120.1
coffea_arabica	NW020851125.1
coffea_arabica	NW020851136.1
coffea_arabica	NW020851143.1
coffea_arabica	NW020851150.1
coffea_arabica	NW020851151.1
coffea_arabica	NW020851164.1
coffea_arabica	NW020851168.1
coffea_arabica	NW020851179.1
coffea_arabica	NW020851189.1
coffea_arabica	NW020851191.1
coffea_arabica	NW020851199.1
coffea_arabica	NW020851205.1
coffea_arabica	NW020851206.1
coffea_arabica	NW020851215.1
coffea_arabica	NW020851221.1
coffea_arabica	NW020851233.1
coffea_arabica	NW020851235.1
coffea_arabica	NW020851241.1
coffea_arabica	NW020851248.1
coffea_arabica	NW020851250.1
cucurbita_pepo	NC014050.1
cucurbita_pepo	NC036638.1
cucurbita_pepo	NC036639.1
cucurbita_pepo	NC036640.1
cucurbita_pepo	NC036641.1
cucurbita_pepo	NC036642.1
cucurbita_pepo	NC036643.1
cucurbita_pepo	NC036644.1
cucurbita_pepo	NC036645.1
cucurbita_pepo	NC036646.1
cucurbita_pepo	NC036647.1
cucurbita_pepo	NC036648.1
cucurbita_pepo	NC036649.1
cucurbita_pepo	NC036650.1
cucurbita_pepo	NC036651.1
cucurbita_pepo	NC036652.1
cucurbita_pepo	NC036653.1
cucurbita_pepo	NC036654.1
cucurbita_pepo	NC036655.1
cucurbita_pepo	NC036656.1
cucurbita_pepo	NC036657.1
cucurbita_pepo	NW019646432.1
cucurbita_pepo	NW019646433.1
cucurbita_pepo	NW019646434.1
cucurbita_pepo	NW019646435.1
cucurbita_pepo	NW019646436.1
cucurbita_pepo	NW019646437.1
cucurbita_pepo	NW019646438.1
cucurbita_pepo	NW019646439.1
cucurbita_pepo	NW019646440.1
cucurbita_pepo	NW019646441.1
cucurbita_pepo	NW019646442.1
cucurbita_pepo	NW019646443.1
cucurbita_pepo	NW019646444.1
cucurbita_pepo	NW019646445.1
cucurbita_pepo	NW019646446.1
cucurbita_pepo	NW019646447.1
cucurbita_pepo	NW019646448.1
cucurbita_pepo	NW019646449.1
cucurbita_pepo	NW019646450.1
cucurbita_pepo	NW019646451.1
cucurbita_pepo	NW019646452.1
cucurbita_pepo	NW019646453.1
cucurbita_pepo	NW019646454.1
cucurbita_pepo	NW019646455.1
cucurbita_pepo	NW019646456.1
cucurbita_pepo	NW019646457.1
cucurbita_pepo	NW019646458.1
cucurbita_pepo	NW019646459.1
cucurbita_pepo	NW019646460.1
cucurbita_pepo	NW019646461.1
cucurbita_pepo	NW019646462.1
cucurbita_pepo	NW019646463.1
cucurbita_pepo	NW019646465.1
cucurbita_pepo	NW019646466.1
cucurbita_pepo	NW019646467.1
cucurbita_pepo	NW019646468.1
cucurbita_pepo	NW019646469.1
cucurbita_pepo	NW019646470.1
cucurbita_pepo	NW019646471.1
cucurbita_pepo	NW019646472.1
cucurbita_pepo	NW019646473.1
cucurbita_pepo	NW019646474.1
cucurbita_pepo	NW019646475.1
cucurbita_pepo	NW019646476.1
cucurbita_pepo	NW019646477.1
cucurbita_pepo	NW019646479.1
cucurbita_pepo	NW019646480.1
cucurbita_pepo	NW019646482.1
cucurbita_pepo	NW019646484.1
cucurbita_pepo	NW019646486.1
cucurbita_pepo	NW019646487.1
cucurbita_pepo	NW019646488.1
cucurbita_pepo	NW019646489.1
cucurbita_pepo	NW019646490.1
cucurbita_pepo	NW019646491.1
cucurbita_pepo	NW019646492.1
cucurbita_pepo	NW019646493.1
cucurbita_pepo	NW019646494.1
cucurbita_pepo	NW019646495.1
cucurbita_pepo	NW019646496.1
cucurbita_pepo	NW019646497.1
cucurbita_pepo	NW019646498.1
cucurbita_pepo	NW019646500.1
cucurbita_pepo	NW019646501.1
cucurbita_pepo	NW019646502.1
cucurbita_pepo	NW019646503.1
cucurbita_pepo	NW019646504.1
cucurbita_pepo	NW019646505.1
cucurbita_pepo	NW019646506.1
cucurbita_pepo	NW019646507.1
cucurbita_pepo	NW019646508.1
cucurbita_pepo	NW019646512.1
cucurbita_pepo	NW019646513.1
cucurbita_pepo	NW019646514.1
cucurbita_pepo	NW019646515.1
cucurbita_pepo	NW019646516.1
cucurbita_pepo	NW019646517.1
cucurbita_pepo	NW019646518.1
cucurbita_pepo	NW019646519.1
cucurbita_pepo	NW019646520.1
cucurbita_pepo	NW019646521.1
cucurbita_pepo	NW019646522.1
cucurbita_pepo	NW019646523.1
cucurbita_pepo	NW019646524.1
cucurbita_pepo	NW019646525.1
cucurbita_pepo	NW019646526.1
cucurbita_pepo	NW019646527.1
cucurbita_pepo	NW019646529.1
cucurbita_pepo	NW019646531.1
cucurbita_pepo	NW019646533.1
cucurbita_pepo	NW019646534.1
cucurbita_pepo	NW019646536.1
cucurbita_pepo	NW019646537.1
cucurbita_pepo	NW019646538.1
cucurbita_pepo	NW019646539.1
cucurbita_pepo	NW019646540.1
cucurbita_pepo	NW019646541.1
cucurbita_pepo	NW019646542.1
cucurbita_pepo	NW019646544.1
cucurbita_pepo	NW019646545.1
cucurbita_pepo	NW019646546.1
cucurbita_pepo	NW019646549.1
cucurbita_pepo	NW019646551.1
cucurbita_pepo	NW019646552.1
cucurbita_pepo	NW019646553.1
cucurbita_pepo	NW019646555.1
cucurbita_pepo	NW019646556.1
cucurbita_pepo	NW019646558.1
cucurbita_pepo	NW019646559.1
cucurbita_pepo	NW019646560.1
cucurbita_pepo	NW019646563.1
cucurbita_pepo	NW019646564.1
cucurbita_pepo	NW019646565.1
cucurbita_pepo	NW019646566.1
cucurbita_pepo	NW019646567.1
cucurbita_pepo	NW019646569.1
cucurbita_pepo	NW019646572.1
cucurbita_pepo	NW019646573.1
cucurbita_pepo	NW019646574.1
cucurbita_pepo	NW019646575.1
cucurbita_pepo	NW019646576.1
cucurbita_pepo	NW019646577.1
cucurbita_pepo	NW019646578.1
cucurbita_pepo	NW019646581.1
cucurbita_pepo	NW019646583.1
cucurbita_pepo	NW019646585.1
cucurbita_pepo	NW019646588.1
cucurbita_pepo	NW019646589.1
cucurbita_pepo	NW019646590.1
cucurbita_pepo	NW019646591.1
cucurbita_pepo	NW019646592.1
cucurbita_pepo	NW019646595.1
cucurbita_pepo	NW019646596.1
cucurbita_pepo	NW019646597.1
cucurbita_pepo	NW019646598.1
cucurbita_pepo	NW019646601.1
cucurbita_pepo	NW019646603.1
cucurbita_pepo	NW019646604.1
cucurbita_pepo	NW019646605.1
cucurbita_pepo	NW019646606.1
cucurbita_pepo	NW019646608.1
cucurbita_pepo	NW019646609.1
cucurbita_pepo	NW019646610.1
cucurbita_pepo	NW019646611.1
cucurbita_pepo	NW019646613.1
cucurbita_pepo	NW019646614.1
cucurbita_pepo	NW019646617.1
cucurbita_pepo	NW019646618.1
cucurbita_pepo	NW019646619.1
cucurbita_pepo	NW019646622.1
cucurbita_pepo	NW019646623.1
cucurbita_pepo	NW019646624.1
cucurbita_pepo	NW019646625.1
cucurbita_pepo	NW019646629.1
cucurbita_pepo	NW019646630.1
cucurbita_pepo	NW019646633.1
cucurbita_pepo	NW019646635.1
cucurbita_pepo	NW019646636.1
cucurbita_pepo	NW019646637.1
cucurbita_pepo	NW019646640.1
cucurbita_pepo	NW019646641.1
cucurbita_pepo	NW019646646.1
cucurbita_pepo	NW019646648.1
cucurbita_pepo	NW019646649.1
cucurbita_pepo	NW019646651.1
cucurbita_pepo	NW019646652.1
cucurbita_pepo	NW019646653.1
cucurbita_pepo	NW019646655.1
cucurbita_pepo	NW019646656.1
cucurbita_pepo	NW019646658.1
cucurbita_pepo	NW019646659.1
cucurbita_pepo	NW019646660.1
cucurbita_pepo	NW019646661.1
cucurbita_pepo	NW019646664.1
cucurbita_pepo	NW019646665.1
cucurbita_pepo	NW019646666.1
cucurbita_pepo	NW019646667.1
